,issueid,sentence,label
590,4882, this StackOverflow relate answer http:// stack overflow com/questions/39855672/tensorflow-how-to-compile-libtensorflow-cc-so-for-android'),0
591,4882, to true I mention that SO hread in my original post.,0
592,4832, what relate GitHub issue or stack overflow thread have you find by,0
593,5038, this be community support perhaps stack overflow would be a well place,0
594,5038, this be community support perhaps stack overflow would be a well place,0
595,4924," to ask about this on stack overflow look at xavier_initializer(), I can't",-1
596,5065, for serve a model. perhaps stack overflow will be a more appropriate,0
597,5048," 19990, ' there be a stack overflow question for this for people",0
598,5048, hopefully this issue + the stack overflow question will suffice for now,0
599,5017," be more suited for a stack overflow question. "" )",0
600,5084," describe here - - http:// stack overflow com/questions/40060047/tensorflow-how-can-i-process-in-numpy-op-outputs-in-py-func-gradient/40065673#40065673 on Wed, Oct 19,",0
601,5082," prevent thread race like http:// stack overflow com/questions/36645799/tensorflows-target-pruning-cant-find-nodes/36649470#36649470, but it turn out",0
602,5089, you can get advice on stack overflow or on the Matplotlib project.,0
603,4867, it grab - - http:// stack overflow com/questions/34199233/how-to-prevent-tensorflow-from-allocating-the-totality-of-a-gpu-memory'),0
604,4566," 20052, ' check out http:// stack overflow com/questions/34199233/how-to-prevent-tensorflow-from-allocating-the-totality-of-a-gpu-memory and CUDA_VISIBLE_DEVICES ' )",0
605,5136, it be well suit for stack overflow the github issue be mean,0
606,4706," it see - - http:// stack overflow com/questions/34199233/how-to-prevent-tensorflow-from-allocating-the-totality-of-a-gpu-memory"")",0
607,5156," embeddable into Jupyter notebook: http:// stack overflow com/questions/38189119/simple-way-to-visualize-a-tensorflow-graph-in-jupyter/38192374#38192374"")",0
608,4934, be probably well ask on stack overflow as the github issue try,0
609,4944, be a duplicate of http:// stack overflow com/questions/40010981/tensorflow-with-gpu-support-installation-error-the-specified-crosstool-top-i. we recommend Stack overflow,0
610,4944, duplicate of http://stackoverflow.com/questions/40010981/tensorflow-with-gpu-support-installation-error-the-specified-crosstool-top-i. we recommend stack overflow for support questions. we try,0
611,1136," ( 20266, ' example: http:// stack overflow com/questions/38114534/basic-1d-convolution-in-tensorflow/38117279#comment65079952_38117279')",0
612,5189," this be well send to stack overflow with the tag "" tensorflow",0
613,5195, succeed ) - - http:// stack overflow com/questions/40190510/tensorflow-how-to-log-gpu-memory-vram-utilization/40197094#40197094'),0
614,5199, this may be well for stack overflow but I would guess you,0
615,5205," you cross - post on stack overflow with tag "" tensorflow""? @aselle",0
616,5205," @drpngx, I already post on stack overflow as well. Technically, this be",0
617,5180," ' could you try on stack overflow with tag "" tensorflow """,0
618,5180," 20354, ' create . http:// stack overflow com/questions/40251587/outofrangeerror-while-doing-logistic-regression')",-1
619,3503," idea. you can also try stack overflow "" )",0
620,3984," support from the community, see stack overflow to make bug and feature",0
621,3984," Issues and point people to stack overflow for bug or installation issues,",0
622,4715, find this issue via this stack overflow issue. the issue still persist,0
623,5216," ' could you post on stack overflow with tag "" tensorflow""? we",0
624,5216," 20436, ' post it on stack overflow as well. Sorry, I should",0
625,5216, see what you get on stack overflow first. if you don't get,0
626,5216," 20438, ' no reply on stack overflow yet. any thoughts? ' )",0
627,5216, - post the answer to stack overflow that would be great. Thanks!,0
628,3583, for collect timeline on this stack overflow thread. ' ),0
629,5222," do you want to try stack overflow ( with tag "" tensorflow"")?",0
630,5235," for that. you could try stack overflow with tag "" tensorflow """,0
631,5253, on remote repositories. there' al so issue relate to pass environment variable,-1
632,5225," issue. could you crosspost on stack overflow with tag "" tensorflow""? '",0
633,5225," ( 20651, ' cross list stack overflow question ' )",0
634,5080," you to seek advice on stack overflow and/or bazel. that said, one",0
635,5299, a question well suit for stack overflow which we also monitor. please,0
636,5046, the timeline profiler e.g. http:// stack overflow com/questions/34293714/tensorflow-can-i-measure-the-execution-time-of-individual-operations/37774470#37774470 close for now since,0
637,5046, you might try ask on stack overflow since this question be more,0
638,5320, ... you can ask on stack overflow be you want to query,0
639,5328, more appropriate to ask on stack overflow since it be not a,0
640,5332, guidance on use TensorFlow write stack overflow questions. this forum be for,0
641,5335, question be more important for stack overflow since it concern use Inception,0
642,5337," pr #4778. also see http:// stack overflow com/questions/37522676/install-tensorflow-on-windows-with-anaconda"")",0
643,5354, you might try ask on stack overflow which might have more AWS,-1
644,5354," I'll give a try on stack overflow "" )",0
645,5345," be more appropriately ask on stack overflow However, you might consider look",0
646,5351, - ask this question on stack overflow which be a well forum,0
647,5283, - ask this issue on stack overflow that forum be a well,0
648,5363, question be well ask on stack overflow which be center around how,0
649,5363, question be well ask on stack overflow which be center around how,0
650,5336, return ( see e.g. http:// stack overflow com/questions/1446347/how-to-find-out-if-python-is-compiled-with-ucs-2-or-ucs-4)'),-1
651,5336, 0.11.0rc2 look like in the stack overflow question @mrry be able to,0
652,5254," is. could you try on stack overflow ( tag: "" tensorflow"")? '",0
653,5377, usage question like these on stack overflow However... you probably be look,0
654,5371," question be well address on stack overflow Also, your question be ill",0
655,5366, please re - ask in stack overflow GitHub issue be primarily for,0
656,5366," find that nobody's suggestion on stack overflow be reasonable, then you can",0
657,5383, question be well ask on stack overflow give that it concern good,0
658,5396, wait for a response on stack overflow ' ),0
659,5235," for that. you could try stack overflow with tag "" tensorflow """,0
660,5323," great question to ask on stack overflow because you can ask """,0
661,5452," please reask this question on stack overflow GitHub issue be for problems,",0
662,5427, please ask this question on stack overflow as many user of TensorFlow,0
663,5432," provider, or reach out to stack overflow to see if they can",0
664,5187," 21391, ' could you try stack overflow with tag "" tensorflow """,0
665,5243, wait for an answer in stack overflow you probably want to look,0
666,5179, std::stre cause the problem: http:// stack overflow com/questions/36159238/linking-problems-due-to-symbols-with-abicxx11'),-1
667,4709," your log like this: http:// stack overflow com/questions/36331419/tensorflow-how-to-measure-how-much-gpu-memory-each-tensor-takes/36505898#36505898 on thu, oct 20,",0
668,5332, guidance on use TensorFlow write stack overflow questions. this forum be for,0
669,5495, be more appropriately ask on stack overflow thanks! ' ),0
670,5495, provide a link to the stack overflow page you mentioned? ' ),0
671,5595, for ask the question on stack overflow which be a well place,0
672,5586," far assistance, please ask on stack overflow ' )",0
673,5584," ( 21492, ' please use stack overflow for request for advice. Github",0
674,5540, this be well ask on stack overflow Github issue be for bug,0
675,5519, like this do belong on stack overflow since this isn't a bug,0
676,5396, wait for a response on stack overflow ' ),0
677,5612, but be well suited to stack overflow since then future user will,0
678,5608, question be well suited to stack overflow Github issue be for bug,0
679,5665, question be well suited to stack overflow since it be a combination,0
680,5428," solution be in the formentioned SO ost. Also, try - -",0
681,5751, usage question well suit to stack overflow could you please ask your,0
682,5695, usage question well suit to stack overflow please can you re -,0
683,5731, take a look at my stack overflow post? SO-url thank ' ),0
684,5665, question be well suited to stack overflow since it be a combination,0
685,5783, support question well suit to stack overflow could you please re -,0
686,5783, it be well suited to stack overflow but the people who use,0
687,5783, tensorboard here be more than stack overflow people could get more suggests.,0
688,5783, have re - ask in stack overflow ' ),0
689,5783, please submit your question to stack overflow SO-url you may also find,0
690,5783," instead, direct your question to stack overflow and report issue on GitHub.",0
691,5783," instead, direct your question to stack overflow ' )",0
692,5781, support question well suit to stack overflow please could you re -,0
693,5780, please submit your question to stack overflow SO-url you may also find,0
694,5809, please submit your question to stack overflow SO-url you may also find,0
695,5806, please submit your question to stack overflow SO-url you may also find,0
696,5801, please submit your question to stack overflow SO-url you may also find,0
697,5796, please submit your question to stack overflow SO-url you may also find,0
698,5785, already ask this question on stack overflow but it seem no one,0
699,5785, already ask this question on stack overflow but it seem no one,0
700,5785, please submit your question to stack overflow SO-url you may also find,0
701,5803, please submit your question to stack overflow SO-url you may also find,0
702,5831, please submit your question to stack overflow SO-url you may also find,0
703,5837, please submit your question to stack overflow SO-url you may also find,0
704,5843, please submit your question to stack overflow SO-url you may also find,0
705,5840, please submit your question to stack overflow SO-url you may also find,0
706,5849, please submit your question to stack overflow SO-url you may also find,0
707,5868, please submit your question to stack overflow SO-url you may also find,0
708,5873," from the community, see [ stack overflow ( SO-url to make bug",0
709,5873," Issues and point people to stack overflow for bug or installation issues,",0
710,5873, what relate GitHub issue or stack overflow thread have you find by,0
711,5880, please submit your question to stack overflow SO-url you may also find,0
712,5887, please submit your question to stack overflow SO-url you may also find,0
713,5554, ' cross - link from stack overflow http://stackoverflow.com/questions/40555477/unable-to-install-gpu-enabled-tensorflow?noredirect=1#comment68351563_40555477'),0
714,5554, - link from stackoverflow: http:// stack overflow com/questions/40555477/unable-to-install-gpu-enabled-tensorflow?noredirect=1#comment68351563_40555477'),0
715,5890, please submit your question to stack overflow SO-url you may also find,0
716,5894, it be well ask on stack overflow ' ),0
717,5898, for general model performance question stack overflow be a more appropriate forum.,0
718,5892, you can read this: http:// stack overflow com/questions/40628977/how-to-scale-tf-nn-embedding-lookup-sparse'),-1
719,5432," provider, or reach out to stack overflow to see if they can",0
720,5968, answer to your question on stack overflow this be a benign warning,0
721,5959, question be well ask on stack overflow this forum be for bug,0
722,5963, question be well ask on stack overflow You're more likely to get,0
723,5971, usage question well ask on stack overflow ' ),0
724,5857, difficulty should be post to stack overflow ' ),0
725,5995, the time be going? http:// stack overflow com/questions/34293714/tensorflow-can-i-measure-the-execution-time-of-individual-operations/37774470#37774470'),0
726,5995, same issue. I have a stack overflow post as well to see,0
727,5995, a matter of optimization. http:// stack overflow com/questions/38688777/tensorflow-graph-optimization-gpu-vs-cpu-performance hopefully we can move,0
728,5995, the time be going? http:// stack overflow com/questions/34293714/tensorflow-can-i-measure-the-execution-time-of-individual-operations/37774470#37774470'),0
729,5995, same issue. I have a stack overflow post as well to see,0
730,5995, a matter of optimization. http:// stack overflow com/questions/38688777/tensorflow-graph-optimization-gpu-vs-cpu-performance hopefully we can move,0
731,6061, question be well ask on stack overflow you might have a well,0
732,6061," will post this question on stack overflow "" )",0
733,6081, be well ask on ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow]. ' ),0
734,6081, well ask on ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow]. ' ),0
735,6081, be well ask on ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow]. ' ),0
736,6081, well ask on ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow]. ' ),0
737,6070, question be well ask on stack overflow since it's a usage question,0
738,5854, what relate GitHub issue or stack overflow thread have you find by,0
739,6067," which be well address on stack overflow if the documentation be poor,",0
740,6081, be well ask on ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow]. ' ),0
741,6081, well ask on ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow]. ' ),0
742,5845," discussion be well suited to stack overflow for help and support, technical",0
743,5845, please submit your question to stack overflow SO-url you may also find,0
744,5922, question be well ask on stack overflow assume that it's user error,0
745,6045, question be well address on stack overflow since it be a usage,0
746,6079, ask this question on ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow ] since it's a,0
747,6079, this question on ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow ] since it's a,0
748,6104, be well ask on ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow ] since it be,0
749,6104, well ask on ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow ] since it be,0
750,6100, be well suited to ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow ] since it be,0
751,6100, well suited to ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow ] since it be,0
752,6100," I will post it on stack overflow "" )",0
753,6118, be well ask on ( stack overflow [http://stackoverflow.com/questions/tagged/tensorflow ] since it seem,0
754,6118, well ask on ( stackoverflow)[http:// stack overflow com/questions/tagged/tensorflow ] since it seem,0
755,6170, have 64gb of memory. http:// stack overflow com/questions/726690/who-killed-my-process-and-why'),0
756,5914, question be well ask on stack overflow this forum be for bug,0
757,5914," already ask the question on stack overflow however, I haven't receive any",0
758,6179, question be well suited to stack overflow since it be a usage,0
759,6180, question be well suited to stack overflow as it be a usage,0
760,6182, problem you be see on stack overflow which be the right venue,0
761,6194, question be well ask on stack overflow ' ),0
762,5972," ' @albertz your comment on stack overflow during optimization, it wont change.",0
763,6216," question get well answer on stack overflow ( tag question with """,0
764,6216," they reply "" ask on stack overflow , but currently, a question",0
765,6216," question about tensorflow in the stack overflow barely be answer :( ,",0
766,6216, you move your q to stack overflow I promise I'll answer it.,0
767,6216," to be fix if all stack overflow tf discussion move here """,0
768,6216, question have gotten answer on SO ecently. if you move your,-1
769,6216, other basic problem I'll try stack overflow first ) I have move,0
770,6216," you help : ) http:// stack overflow com/questions/41067398/task-assignment-in-tensorflow-distributed-process"")",0
771,6249," that nobody have answer on stack overflow yet, but that be really",0
772,6250, question be well ask on stack overflow ' ),0
773,6290, try ask this question on stack overflow with the tensorflow tag. ',0
774,6289, a question well suit for stack overflow which we also monitor. please,0
775,6286, a question well suit for stack overflow which we also monitor. please,0
776,6278, a question well suit for stack overflow which we also monitor. please,0
777,6277, a question well suit for stack overflow which we also monitor. please,0
778,6276, and please ask thsi on stack overflow which we also monitor. please,0
779,6272, a question well suit for stack overflow which we also monitor. please,0
780,6264, unchangeable during training. maybe this stack overflow answer will help. further info,-1
781,6264, unchangeable during training. maybe this stack overflow answer will help. further info,-1
782,6264, a question well suit for stack overflow which we also monitor. please,0
783,6264, question I have over in stack overflow there be no resolution to,0
784,6264, resolution to this issue on stack overflow so I have post the,0
785,6264, have post the following: http:// stack overflow com/questions/42517926/how-to-freeze-lock-weights-of-one-tensorflow-variable-e-g-one-cnn-kernel-of-o please consider reopen or,0
786,6264, consider reopen or respond in stack overflow several people have this same,0
787,6264, possible answer I find on stack overflow with this mehod you can,0
788,6287," a single gpu. see this stack overflow answer. regard cupti_wrapper.cc error, could",0
789,6325, be a good question for stack overflow ( so that other people,0
790,6333, a question well suit for stack overflow which we also monitor. please,0
791,6301, a question well suit for stack overflow which we also monitor. please,0
792,6329, a question well suit for stack overflow which we also monitor. please,0
793,6329, here be the link to stack overflow http://stackoverflow.com/questions/41197939/i-got-a-error-when-running-a-github-project-in-tensorflow'),0
794,6329, the link to StackOverflow http:// stack overflow com/questions/41197939/i-got-a-error-when-running-a-github-project-in-tensorflow'),0
795,6304, ' please try again on stack overflow the focus of this list,0
796,6304, this type of question on stack overflow ' ),0
797,6316,"  ( 23123, ' http:// stack overflow com/questions/41150462/tensorflow-training-network-on-one-gpu-but-occupy-the-space-of-the-other' )",0
798,6316, a question well suit for stack overflow which we also monitor. please,0
799,6091, not get a response on stack overflow but that really be the,0
800,6091, ' this may help.. http:// stack overflow com/questions/38939081/saving-model-in-tensorflow'),0
801,6330, please post this question on stack overflow with tag ' tensorflow ',0
802,6310, a question well suit for stack overflow which we also monitor. please,0
803,6310," tensorflow documentation, setup input pipeline stack overflow link for similar issue: OOM",0
804,6311, a question well suit for stack overflow which we also monitor. please,0
805,6340, please ask this question on stack overflow where there may be someone,0
806,6395, a question well suit for stack overflow which we also monitor. please,0
807,6396, except tf_label_image_example as in http:// stack overflow com/a/1433680 also in contrib\\cmake\\build I,-1
808,6361, please re - post on stack overflow if this question be not,0
809,6196," this, you should ask on stack overflow "" )",0
810,5994, be good to ask on stack overflow ' ),0
811,5994, I find this online: http:// stack overflow com/questions/26894024/subprocess-check-output-module-object-has-out-attribute-check-output maybe the python library,-1
812,5994, with your python setup or stack overflow ( as suggest above ),0
813,6386, question be more appropriate for stack overflow please re - ask there.,0
814,3386," outdate for 16.04. You'll see SO ull with question again soon,",-1
815,6455, a question well suited to stack overflow please post it there and,0
816,6402,"  ( 23577, "" related stack overflow question: http://stackoverflow.com/questions/40989168/protobuf-issue-during-tensorflow-installation ( but it's",0
817,6402," "" related StackOverflow question: http:// stack overflow com/questions/40989168/protobuf-issue-during-tensorflow-installation ( but it's just",0
818,6473, be community - drive on stack overflow that be a more appropriate,0
819,6473, similar case I will use stack overflow thank you for the response.,0
820,6473, compile your extension. see this stack overflow answer for details. ' ),0
821,6390, try ask this question on stack overflow Others user may have find,0
822,6502, please ask this question on stack overflow other might have encounter this,0
823,6471, question be well ask on stack overflow which be gear toward help,0
824,6554, one be well handle on stack overflow so that they're more easily,0
825,6554, one be well handle on stack overflow so that they're more easily,0
826,6546, question be well suit for stack overflow ( hence i'll close this,0
827,6546, issue ) when ask on stack overflow you might want to elaborate,0
828,6473, be community - drive on stack overflow that be a more appropriate,0
829,6473, similar case I will use stack overflow thank you for the response.,0
830,6473, compile your extension. see this stack overflow answer for details. ' ),0
831,6578, query be well handle on stack overflow since it's neither a bug,0
832,6402,"  ( 23859, "" related stack overflow question: http://stackoverflow.com/questions/40989168/protobuf-issue-during-tensorflow-installation ( but it's",0
833,6402," "" related StackOverflow question: http:// stack overflow com/questions/40989168/protobuf-issue-during-tensorflow-installation ( but it's just",0
834,6598, could you repost this on stack overflow instead\xa0with tensorflow tag? that tag,0
835,6575, or feature request. post on stack overflow with tag:tensorflow may elicit some,0
836,5434," the unsupported OSs, ask via stack overflow might get well help, as",0
837,6639," support from the community, see stack overflow to make bug and feature",0
838,6639, Issues and point people to stack overflow ' ),0
839,6356, the issue in SO: http:// stack overflow com/questions/41176321/tensorflow-android-studio-and-bazel-setting-up-a-new-project thank for the help!,0
840,6470, well to be ask on stack overflow com but anyway I think,0
841,6470," "" please follow up on stack overflow if this didn't solve your",0
842,6470, of use two optimizer in stack overflow ' ),0
843,6492, question be well ask on stack overflow ' ),0
844,6499, question be well ask on stack overflow ' ),0
845,5458, these sort of query on stack overflow ' ),0
846,6512, question be well suited to stack overflow they also monitor it. ',0
847,6512, question be well ask on stack overflow ' ),0
848,6508," leak in TensorFlow here: http:// stack overflow com/documentation/tensorflow/3883/how-to-debug-a-memory-leak-in-tensorflow#t=201612281727521481272 in particular, you should",0
849,6593," ( 24100, ' closing here: stack overflow be the right place for",0
850,6611, question be well ask on stack overflow Github issue be for bug,0
851,6611, be this well ask on stack overflow see line 185 in the,0
852,6611, be right this isn't a stack overflow question: my apologies! @sherrym I,0
853,6642, question be well ask on stack overflow Github issue be for bug,0
854,6659, question be well ask on stack overflow Github issue be for bug,0
855,6661, question be well ask on stack overflow Github issue be for bug,0
856,6661," an issue than question for stack overflow but if you wish, then",0
857,6661," wish, then here be the stack overflow question http://stackoverflow.com/questions/41543774/invalidargumenterror-for-tensor-bool-tensorflow-0-12-1."")",0
858,6661," be the stackoverflow question http:// stack overflow com/questions/41543774/invalidargumenterror-for-tensor-bool-tensorflow-0-12-1."")",0
859,6669, question be well ask on stack overflow Github issue be for bug,0
860,6660, here be my answer on stack overflow SO-url,0
861,6688, question be well ask on stack overflow first. you might make sure,0
862,6678, problem! I would ask on stack overflow for advice on speed up,0
863,6711, question be well ask on stack overflow ' ),0
864,6726," remy's answer here : http:// stack overflow com/questions/33622842/error-in-python-after-import-tensorflow-typeerror-init-got-an-unexpect"")",0
865,6732," requests, could you ask on stack overflow ' )",0
866,6745, this seem more appropriate to stack overflow ( this list be for,0
867,6776, tensorflow. same people also monitor stack overflow ' ),0
868,6493, please consider reach out to stack overflow for support. if you still,0
869,6775," may be well address at stack overflow ( here's a relate issue,",0
870,6775," config=cuda ) - - http:// stack overflow com/questions/38256180/how-to-make-shared-libraries-with-bazel-at-tensorflow"")",0
871,6781, requests. we recommend post on stack overflow for community - drive support.,0
872,6781, question be well suit for stack overflow as @jart point out. that,0
873,6778, direct question like these to stack overflow we try to keep this,0
874,6778, be the link to my stack overflow query: - SO-url,0
875,6800, understand that not everything on stack overflow get a response. but there,0
876,6793, requests. we recommend post on stack overflow for community - drive support.,0
877,6734, where we rely on the stack overflow community to provide user support.,0
878,6806, requests. we recommend post on stack overflow for community - drive support.,0
879,6831," in the future, please use stack overflow for usage question like this.",0
880,6827, this be a question for stack overflow they also monitor there. ',0
881,6743," patch_height, patch_width, 1 ] see stack overflow for more. "" )",-1
882,6763, be relate to this: http:// stack overflow com/questions/27091001/how-to-use-mkfifo-using-androids-ndk suggestion there be to,-1
883,6763," this lead I to http:// stack overflow com/questions/28504875/android-ndk-cannot-load-libc-shared-so-gets-cannot-locate-symbol-rand-refe, which in turn point",-1
884,6838, a possible solution. there be stack overflow thread as well if you,0
885,6838," post CloudML relate question on stack overflow with the tag "" google",-1
886,6826, requests. we recommend post on stack overflow for community - drive support.,0
887,6683," you might want to try stack overflow for community support, since this",0
888,6844," 24517, "" please don't crosspost stack overflow threads. TensorFlow be community supported.",0
889,6844," a bug, I comment on SO uestion "" )",0
890,6844," a bug, I comment on so question "" )",0
891,6473, be community - drive on stack overflow that be a more appropriate,0
892,6473, similar case I will use stack overflow thank you for the response.,0
893,6473, compile your extension. see this stack overflow answer for details. ' ),0
894,6861, requests. we recommend post on stack overflow for community - drive support.,0
895,6849, you may want to consider stack overflow for community - drive support.,0
896,6849," this feature, as discuss on stack overflow here: http://stackoverflow.com/questions/34224826/skflow-regression-predict-multiple-value other have also",-1
897,6849, discuss on stackoverflow here: http:// stack overflow com/questions/34224826/skflow-regression-predict-multiple-value other have also ask,-1
898,6849," ask about this on the stack overflow link above, but there have",0
899,6849," feature, in response to the stack overflow question above. as you can",0
900,6845, the post you answer http:// stack overflow com/questions/39840323/benchmark-of-howto-reading-data/39842628#39842628 you say the solution,-1
901,6048," be a similar Q&A in stack overflow like poxvoculi\'s, but it doesn\'t",0
902,6048," not an escalation path for stack overflow "" )",0
903,6048, question be well ask on stack overflow since it be not a,0
904,6076, consider post the code to stack overflow for community - drive support.,0
905,6873, requests. we recommend post on stack overflow for community - drive support.,0
906,6889, be probably well ask on stack overflow as we try to keep,0
907,6900, question be probably well for stack overflow as we try to keep,0
908,6878, and suggest that you try stack overflow for support as we try,0
909,6902, be probably well ask on stack overflow as we try to keep,0
910,6452," also, please reask this on stack overflow since it involve your custom",0
911,6904, be probably well address on stack overflow as we try to keep,0
912,6920, a much well question for stack overflow this tracker be for bugs/feature,0
913,6922, be much well suit for stack overflow since this list be for,0
914,6919, can you please ask on stack overflow instead? this list be for,0
915,6917, you please ask this on stack overflow this list be for tensorflow,0
916,6912, ' this might help http:// stack overflow com/questions/38896424/tensorflow-not-found-in-pip'),0
917,6912, be generally well handle on stack overflow hence closing. feel free to,0
918,6927, you please ask this on stack overflow we be try to keep,0
919,6933, be probably well ask on stack overflow as we try to keep,0
920,6924, be probably well ask on stack overflow as we try to keep,0
921,6928, question be more suited for stack overflow we try to keep the,0
922,6943, be probably well pose on stack overflow as we try to keep,0
923,6949, ask at http://github.com/bazelbuild or on stack overflow in the meantime there's the,0
924,6957, question be well suit for stack overflow and I see you have,0
925,6970, ' please avoid crossposte from stack overflow we try to keep the,0
926,6970," question be well leave on stack overflow take a cursory look though,",0
927,6977, be probably well ask on stack overflow as we try to keep,0
928,6976, be probably well suit for stack overflow as we try to keep,0
929,6976," then I can move to stack overflow thanks. "" )",0
930,6976, take a look on my stack overflow post if you have time?,0
931,6844," 24982, "" please don't crosspost stack overflow threads. TensorFlow be community supported.",0
932,6844," a bug, I comment on SO uestion "" )",0
933,6844," a bug, I comment on so question "" )",0
934,7000, could you ask this on stack overflow instead? this list be for,0
935,7005, be probably well pose on stack overflow as we try to keep,0
936,6877, please ask piecemeal question on stack overflow where we monitor all question,0
937,3472, valid link. please ask on stack overflow if you need more info.,0
938,2848, - there be a nice stack overflow answer for other' look at,0
939,3101," by ask this question on stack overflow first, and tag it with",0
940,3180, many findings. we can al so question why we be use maxpooling,-1
941,1749, ' @robwell I see your stack overflow question be resolved. be this,0
942,7031, this be well ask on stack overflow where we monitor all question,0
943,7031, do actually ask this on stack overflow here. please feel free to,0
944,2818, the gradient I post in stack overflow the result you be have,0
945,2818, 100 reputation reward to that stack overflow question and get no answer.,-1
946,3704,"  ( 25572, ' http:// stack overflow com/questions/37571017/tensorflow-stuck-into-endless-loop-using-tf-while-loop this might be related.",0
947,3725, would be well ask on stack overflow Github issue be for code,0
948,3728, same issue detail at http:// stack overflow com/questions/38968249/cannot-run-tflearn-with-sklearns-gridsearchcv'),-1
949,3728, like this be answer on stack overflow ' ),0
950,4154," new bug or try on stack overflow for the original question, I",0
951,7053, question be well ask on stack overflow this list be for bug,0
952,7061, that\'s probably well answer on stack overflow we monitor issue with the,0
953,7054, a well suited question for stack overflow they also monitor there under,0
954,7067, usage issue we believe that stack overflow be a well venue. we,0
955,7077, a documentation issue. accord to stack overflow the develop mode doesn't install,-1
956,7042, like a problem with numpy. stack overflow say that sudo pip install,0
957,7042, good be to ask on stack overflow where we monitor all question,0
958,7109, our user to post on stack overflow where we monitor all question,0
959,3900, the same question. see http:// stack overflow com/questions/39683085/translate-py-cant-found-in-rnn-translate-folder'),0
960,4495," this involve usage good practices, stack overflow be more appropriate for this",0
961,4540, that be well answer in stack overflow where we monitor all issue,0
962,4540, find the related question in stack overflow Thanks! ' ),0
963,4540, find the related question in stack overflow Thanks! I have the same,0
964,6809," ], ) base on this stack overflow thread, I tried: bazel build",0
965,5354, you might try ask on stack overflow which might have more AWS,-1
966,5354," I'll give a try on stack overflow "" )",0
967,7159, relate ( unanswered yet ) stack overflow question - http://stackoverflow.com/questions/41958096/cannot-load-checkpoint-file'),-1
968,7159, ) stackoverflow question - http:// stack overflow com/questions/41958096/cannot-load-checkpoint-file'),0
969,7159," = saver_pb2.SaverDef.V1 ) see: http:// stack overflow com/questions/41048819/how-to-restore-a-model-by-filename-in-tensorflow-r12"")",0
970,7159, I find this example http:// stack overflow com/questions/33759623/tensorflow-how-to-restore-a-previously-saved-model-python I believe you answer,0
971,7159, = saver_pb2.SaverDef.V1 ) see: http:// stack overflow com/questions/41048819/how-to-restore-a-model-by-filename-in-tensorflow-r12 [ other-url how to,0
972,7159, filename in Tensorflow r12 ...<http:// stack overflow com/questions/41048819/how - to - restore,0
973,7159, in - tensorflow - r12> stack overflow com the R12 have change,0
974,7174, good q to ask on stack overflow rather than a bug in,0
975,7174," @yaroslavvb , I put in stack overflow but nobody answer I yet:",0
976,7174, nobody answer I yet: http:// stack overflow com/questions/41949689/import-tensorflow-failed-in-eclipse just have a try,0
977,7183, could you post this on stack overflow with tag tensorflow please? the,0
978,7188, keep question like this on stack overflow and this list for bug,0
979,7203, you can try ask on stack overflow but I imagine mainly it's,0
980,7203, second on Huawei Mate 9. stack overflow http://stackoverflow.com/questions/42003846/retraining-inception5h-model-from-tensorflow-android-camera-demo'),0
981,7203, Huawei Mate 9. StackOverlow: http:// stack overflow com/questions/42003846/retraining-inception5h-model-from-tensorflow-android-camera-demo'),0
982,4081, instead as suggest on this stack overflow thread. ' ),0
983,7242, recommend that you ask on stack overflow ( I believe I respond,0
984,7245, you please ask this on stack overflow we be try to keep,0
985,5110, problem be similar to http:// stack overflow com/questions/38825741/running-distributed-tensorflow-with-invalidargumenterror-you-must-feed-a-value?rq=1 . we should not,0
986,5110, help from Github issue and stack overflow still need to improve the,0
987,7256," and post your question on stack overflow "" )",0
988,3717, would be well seek on stack overflow ' ),0
989,7226," float 16, please go to stack overflow .. Thanks. "" )",0
990,7226," this issue, see here: http:// stack overflow com/questions/42064941/tensorflow-float16-support-is-broken set the Adam epsilon",0
991,7290," will close this topic. http:// stack overflow com/questions/37659538/custom-padding-for-convolutions-in-tensorflow However, it should be",0
992,7284, please ask another question on stack overflow if the previous question do,0
993,7284, give more information in the SO uestion. @benwu232 ' ),0
994,7284, give more information in the so question @benwu232 ' ),0
995,7284," then ask this question on stack overflow "" )",0
996,7274, ask question like these on stack overflow ( or scicomp). Github issue,0
997,7157, a question more suited for stack overflow so please consider post it,0
998,7296, in one place ( http:// stack overflow com/questions/42058690/separate-gradients-in-tf-gradients)' ),0
999,7326," problem be well suit for stack overflow wherever you ask it, please",0
1000,7319, model should be ask on stack overflow ' ),0
1001,7295," it fit very well into stack overflow issues, I have a solution",0
1002,7295, post it there now. http:// stack overflow com/questions/42073239/tf-get-collection-to-extract-variables-of-one-scope'),0
