,issueid,sentence,label
555,88750, please ask your question on stack overflow we have a great community,0
556,88773, please ask your question on stack overflow we have a great community,0
557,88841, please ask your question on stack overflow we have a great community,0
558,88805, please ask your question on stack overflow we have a great community,0
559,88805, please ask your question on stack overflow we have a great community,0
560,88902, please ask your question on stack overflow we have a great community,0
561,88950, please ask your question on stack overflow we have a great community,0
562,88914, please ask your question on stack overflow we have a great community,0
563,88985, please ask your question on stack overflow we have a great community,0
564,83873," ' also, relate to this stack overflow question: SO-url",0
565,89015, please ask your question on stack overflow we have a great community,0
566,87737," as we be discuss on stack overflow in the comments, it be",0
567,89055, please ask your question on stack overflow we have a great community,0
568,89136, please ask your question on stack overflow we have a great community,0
569,88751, vsc 1.12.4 viml Xad 0.0.2 stack overflow - search Ale 1.2.0 path,-1
570,89197, please ask your question on stack overflow we have a great community,0
571,89281, please ask your question on stack overflow we have a great community,0
572,89258, please ask your question on stack overflow we have a great community,0
573,89299," better, post your question on stack overflow where we usually direct question",0
574,89299, please ask your question on stack overflow we have a great community,0
575,89284, please ask your question on stack overflow we have a great community,0
576,89165, please ask your question on stack overflow we have a great community,0
577,89078, please ask your question on stack overflow we have a great community,0
578,89102, please ask your question on stack overflow we have a great community,0
579,87842, please ask your question on stack overflow we have a great community,0
580,89549, please ask your question on stack overflow we have a great community,0
581,89793, please ask your question on stack overflow we have a great community,0
582,89338, please ask your question on stack overflow we have a great community,0
583,88978, please ask your question on stack overflow we have a great community,0
584,89847, please ask your question on stack overflow we have a great community,0
585,89847, please share your project on stack overflow so that someone can help,0
586,46373, the locale find in this stack overflow post check use new Date().toLocaleTimeString(locale,-1
587,90052, please ask your question on stack overflow we have a great community,0
588,90033, I see in the link SO ost you mention not be,0
589,90097, please ask your question on stack overflow we have a great community,0
590,90305, be scroll through some old SO ost try to find a,0
591,90438, please ask your question on stack overflow we have a great community,0
592,90358, please ask your question on stack overflow we have a great community,0
593,90502, please ask your question on stack overflow we have a great community,0
594,90712, please ask your question on stack overflow we have a great community,0
595,90856, ' please file question on stack overflow for issue with reproducable step,0
596,91077, please ask your question on stack overflow we have a great community,0
597,91087, please ask your question on stack overflow we have a great community,0
598,89688, Fedora stretch 31). also this stack overflow be the most accurate one,-1
599,89688, Fedora stretch 31). also this stack overflow be the most accurate one,-1
600,91145, please ask your question on stack overflow we have a great community,0
601,91120, extension it go blurry again. SO suppose this issue can be,-1
602,91219, please ask your question on stack overflow we have a great community,0
603,91195, please ask your question on stack overflow we have a great community,0
604,91256, please ask your question on stack overflow we have a great community,0
605,91258, please ask your question on stack overflow we have a great community,0
606,91516, I have fix it from stack overflow ' ),0
607,91454, please ask your question on stack overflow we have a great community,0
608,90765, please ask your question on stack overflow we have a great community,0
609,91174, please ask your question on stack overflow we have a great community,0
610,91735, please ask your question on stack overflow we have a great community,0
611,91829, please ask your question on stack overflow we have a great community,0
612,91815, please ask your question on stack overflow we have a great community,0
613,91891, please ask your question on stack overflow we have a great community,0
614,91992, please ask your question on stack overflow we have a great community,0
615,92005, please ask your question on stack overflow we have a great community,0
616,92147, please ask your question on stack overflow we have a great community,0
617,92147, VS Code. please ask on stack overflow ' ),0
618,92191, please ask your question on stack overflow we have a great community,0
619,92203, please ask your question on stack overflow we have a great community,0
620,92197, please ask your question on stack overflow we have a great community,0
621,92238, please ask your question on stack overflow we have a great community,0
622,92310, please ask your question on stack overflow we have a great community,0
623,92524, please ask your question on stack overflow we have a great community,0
624,92533, please ask your question on stack overflow we have a great community,0
625,92569, please ask your question on stack overflow we have a great community,0
626,92628, please ask your question on stack overflow we have a great community,0
627,85295, I + another person on stack overflow with the same requirement :,0
628,80564, just create a question on stack overflow at SO-url ask whether that\'s,0
629,80564, ' see my comment/answer on SO bout use a globstar so,-1
630,67168," of answer and question on stack overflow point to files.exclude as """,-1
631,66640, please post question over at stack overflow where we have a large,0
632,92822, please ask your question on stack overflow we have a great community,0
633,92947, please ask your question on stack overflow we have a great community,0
634,92987, please ask your question on stack overflow we have a great community,0
635,93113, please ask your question on stack overflow we have a great community,0
636,93196, please ask your question on stack overflow we have a great community,0
637,78549, please ask your question on stack overflow we have a great community,0
638,93129, please ask your question on stack overflow we have a great community,0
639,93228, please ask your question on stack overflow we have a great community,0
640,93186, please ask your question on stack overflow we have a great community,0
641,93273, please ask your question on stack overflow we have a great community,0
642,93404, please ask your question on stack overflow we have a great community,0
643,93395, please ask your question on stack overflow we have a great community,0
644,93350, please ask your question on stack overflow we have a great community,0
645,93478, please ask your question on stack overflow we have a great community,0
646,93453, please ask your question on stack overflow we have a great community,0
647,93203, please ask your question on stack overflow we have a great community,0
648,93568, please ask your question on stack overflow we have a great community,0
649,93590, please ask your question on stack overflow we have a great community,0
650,93597, please ask your question on stack overflow we have a great community,0
651,93559, please ask your question on stack overflow we have a great community,0
652,93514, please ask your question on stack overflow we have a great community,0
653,93521, please ask your question on stack overflow we have a great community,0
654,93660, please ask your question on stack overflow we have a great community,0
655,93733, please ask your question on stack overflow we have a great community,0
656,93794, please ask your question on stack overflow we have a great community,0
657,93594, please ask your question on stack overflow we have a great community,0
658,94115, please ask your question on stack overflow we have a great community,0
659,94093, I would reach out in stack overflow for an answer. ' ),0
660,94071, please ask your question on stack overflow we have a great community,0
661,94126, please ask your question on stack overflow we have a great community,0
662,94177, be the inverse question on SO ith many many upvote then.,-1
663,85758, have an opinion on the SO ost's suggestion about add a,-1
664,93676, please ask your question on stack overflow we have a great community,0
665,94421," general question - please use stack overflow "" )",0
666,94421, please ask your question on stack overflow we have a great community,0
667,94436, please ask your question on stack overflow we have a great community,0
668,94441, please ask your question on stack overflow we have a great community,0
669,92296," some help. try everything from stack overflow on Mon, Mar 9, 2020",0
670,92296," some help. try everything from stack overflow on Mon, Mar 9, 2020",0
671,93337, please ask your question on stack overflow we have a great community,0
672,93337, please ask your question on stack overflow we have a great community,0
673,94605, please ask your question on stack overflow we have a great community,0
674,94417, try to get help from stack overflow community. SO-url,0
675,93034, please ask your question on stack overflow we have a great community,0
676,94660, be unrelated to VS Code. stack overflow be a great place to,0
677,94660, please ask your question on stack overflow we have a great community,0
678,94933, please ask your question on stack overflow we have a great community,0
679,94984, please ask your question on stack overflow we have a great community,0
680,95023, please ask your question on stack overflow we have a great community,0
681,95088, please ask your question on stack overflow we have a great community,0
682,95132, please ask your question on stack overflow we have a great community,0
683,95132, please ask your question on stack overflow we have a great community,0
684,95153, be really a question for stack overflow ' ),0
685,60704, please ask your question on stack overflow we have a great community,0
686,95253, please ask your question on stack overflow we have a great community,0
687,95255, please ask your question on stack overflow we have a great community,0
688,95377, please ask your question on stack overflow we have a great community,0
689,95404, please ask your question on stack overflow we have a great community,0
690,95490, please ask your question on stack overflow we have a great community,0
691,95696, please ask your question on stack overflow we have a great community,0
692,95723, please ask your question on stack overflow we have a great community,0
693,95753, please ask your question on stack overflow we have a great community,0
694,95806, please ask your question on stack overflow we have a great community,0
695,95395, try ase this question on stack overflow as our user might have,0
696,95395," ' ok thanks, re - stack overflow I do ask question actually",0
697,95847, please ask your question on stack overflow we have a great community,0
698,95860, please ask your question on stack overflow we have a great community,0
699,95802," this q of mine in SO or context), but I couldn't",-1
700,96054, please ask your question on stack overflow we have a great community,0
701,96216, please ask your question on stack overflow we have a great community,0
702,96056, please ask your question on stack overflow we have a great community,0
703,96230, please ask your question on stack overflow we have a great community,0
704,96138, please ask your question on stack overflow we have a great community,0
705,96138, I ask my question on stack overflow no answer so I think,0
706,96253, please ask your question on stack overflow we have a great community,0
707,96193, please ask your question on stack overflow we have a great community,0
708,96275, please ask your question on stack overflow we have a great community,0
709,96510, please ask your question on stack overflow we have a great community,0
710,95427, I find some answer on stack overflow that suggest it have something,0
711,96868, please ask your question on stack overflow we have a great community,0
712,96862, please ask your question on stack overflow we have a great community,0
713,95773," try ask this question in stack overflow "" )",0
714,96957, please ask your question on stack overflow we have a great community,0
715,490, ' I find the follow stack overflow post that solve this issue.,0
716,490," same issues, already follow the stack overflow post but it didn't work.",0
717,96056, please ask your question on stack overflow we have a great community,0
718,92191, please ask your question on stack overflow we have a great community,0
719,97130, please ask your question on stack overflow we have a great community,0
720,97214, please ask your question on stack overflow we have a great community,0
721,97053, you might try ask on stack overflow as this sound like a,0
722,97201, please ask your question on stack overflow we have a great community,0
723,97284, you search your issue on stack overflow ' ),0
724,97284, you search your issue on stack overflow — you be receive this,0
725,97143, please ask your question on stack overflow we have a great community,0
726,97015, please ask your question on stack overflow we have a great community,0
727,97492, issue when I serche in stack overflow and google and also don't,0
728,97523, please ask your question on stack overflow we have a great community,0
729,97433, please ask your question on stack overflow we have a great community,0
730,97416, please ask your question on stack overflow we have a great community,0
731,97394,"  ( 103633, ' stack overflow be a well place for",0
732,97442, should really be post on stack overflow Post there and I will,0
733,97599, please ask your question on stack overflow we have a great community,0
734,97620, not VS Code. I suggest stack overflow as a place to ask,0
735,97713, suggest you ask this on stack overflow our gitter other-url or to,0
736,97798, please ask your question on stack overflow we have a great community,0
737,97896, topic - you should use stack overflow instead of editor issue tracker.,0
738,98017, please ask your question on stack overflow we have a great community,0
739,97905, please ask your question on stack overflow we have a great community,0
740,98007, please ask your question on stack overflow we have a great community,0
741,98151, general question about setup on stack overflow or check exist issues/report new,0
742,89862," "" under #164). Also: Related stack overflow question: be it possible to",0
743,98188, please ask your question on stack overflow we have a great community,0
744,98342, please ask your question on stack overflow we have a great community,0
745,98289, please ask your question on stack overflow we have a great community,0
746,98319, please ask your question on stack overflow we have a great community,0
747,98264, please ask your question on stack overflow we have a great community,0
748,98363, please ask your question on stack overflow we have a great community,0
749,98460, please ask your question on stack overflow we have a great community,0
750,98430, please ask your question on stack overflow we have a great community,0
751,98416, please ask your question on stack overflow we have a great community,0
752,98582, please ask your question on stack overflow we have a great community,0
753,98555, please ask your question on stack overflow we have a great community,0
754,98826, please ask your question on stack overflow we have a great community,0
755,98826, please ask your question on stack overflow we have a great community,0
756,97994, be super flakey ( a stack overflow answer say it shouldn't work,-1
757,98937, please ask your question on stack overflow we have a great community,0
758,98925, please ask your question on stack overflow we have a great community,0
759,98938, please ask your question on stack overflow we have a great community,0
760,99033, please ask your question on stack overflow we have a great community,0
761,99057, than with vscode - - stack overflow or other site might be,0
762,99057, please ask your question on stack overflow we have a great community,0
763,88736, please ask your question on stack overflow we have a great community,0
764,99260, please ask your question on stack overflow we have a great community,0
765,99360, please ask your question on stack overflow we have a great community,0
766,99537, please ask your question on stack overflow we have a great community,0
767,99606, please ask your question on stack overflow we have a great community,0
768,99510, please ask your question on stack overflow we have a great community,0
769,99631, please ask your question on stack overflow we have a great community,0
770,99669, please ask your question on stack overflow we have a great community,0
771,99673, please ask your question on stack overflow we have a great community,0
772,99572," ( 109759, ' answer on stack overflow SO-url",0
773,99845, please ask your question on stack overflow we have a great community,0
774,99845," 109998, ' my question on stack overflow get closed. SO-url so I",0
775,99759, please ask your question on stack overflow we have a great community,0
776,100064, please ask your question on stack overflow we have a great community,0
777,100104," 110645, "" please see your SO uestion, I answer it there:",0
778,100104," 110645, "" please see your so question I answer it there: SO-url",0
779,100150, please ask your question on stack overflow we have a great community,0
780,100150, ask the same thing on stack overflow this do not belong on,0
781,100150, this do not belong on stack overflow this be not a question,0
782,100062, please ask your question on stack overflow we have a great community,0
783,100449, please ask your question on stack overflow we have a great community,0
784,100440, please ask your question on stack overflow we have a great community,0
785,100452, please ask your question on stack overflow we have a great community,0
786,100478, please ask your question on stack overflow we have a great community,0
787,100525, please ask your question on stack overflow we have a great community,0
788,100540, please ask your question on stack overflow we have a great community,0
789,100582, please ask your question on stack overflow we have a great community,0
790,100671, please ask your question on stack overflow we have a great community,0
791,100078, find on other issue or stack overflow but can't get the working.,0
792,100762," be writing. try ask on stack overflow if that's the case """,0
793,100762, be writing. try ask on stack overflow if that's the case —,0
794,100650, please ask your question on stack overflow we have a great community,0
795,100882, please ask your question on stack overflow we have a great community,0
796,100900, please ask your question on stack overflow we have a great community,0
797,100725," error, as describe in this stack overflow post. in theory, this could",0
798,100896, please ask your question on stack overflow we have a great community,0
799,100846, the extension be not updated. stack overflow - view 4tr 0.1.1 vscode,0
800,101002, please ask your question on stack overflow we have a great community,0
801,101002, find the same problem on stack overflow but there' no answer. SO-url,0
802,100801, please ask your question on stack overflow we have a great community,0
803,96431, please ask your question on stack overflow we have a great community,0
804,96192, suggest by the answer in stack overflow it's an issue with Python,-1
805,101062, please ask your question on stack overflow we have a great community,0
806,101063, please ask your question on stack overflow we have a great community,0
807,101210, please ask your question on stack overflow we have a great community,0
808,101207, please ask your question on stack overflow we have a great community,0
809,101148, please ask your question on stack overflow we have a great community,0
810,101078," with content, like the follow SO t seem like the content",-1
811,101227,"  ( 114079, "" your stack overflow question SO-url indicate that your",0
812,101227, please ask your question on stack overflow we have a great community,0
813,101227, issue have be resolve on stack overflow SO-url,0
814,101309, please ask your question on stack overflow we have a great community,0
815,101078," with content, like the follow SO t seem like the content",-1
816,100701, I open. there be al so issue prevent we from use git,0
817,101542, please ask your question on stack overflow we have a great community,0
818,101669, please ask your question on stack overflow we have a great community,0
819,100802, please ask your question on stack overflow we have a great community,0
820,101757, please ask your question on stack overflow we have a great community,0
821,101763, please ask your question on stack overflow we have a great community,0
822,101819, please ask your question on stack overflow we have a great community,0
823,101819,"  ( 115702, ' stack overflow be a hostile joke, by",0
824,101275, please ask your question on stack overflow we have a great community,0
825,100724, answer be more suited to stack overflow ' ),0
826,101921, please ask your question on stack overflow we have a great community,0
827,101982, please ask your question on stack overflow we have a great community,0
828,102003, please ask your question on stack overflow we have a great community,0
829,102088, please ask your question on stack overflow we have a great community,0
830,102086, please ask your question on stack overflow we have a great community,0
831,102134, please ask your question on stack overflow we have a great community,0
832,102134," 116702, ' I create a stack overflow question as suggested. ' )",0
833,102157, please ask your question on stack overflow we have a great community,0
834,102066, please ask your question on stack overflow we have a great community,0
835,102119, please ask your question on stack overflow we have a great community,0
836,102238, please ask your question on stack overflow we have a great community,0
837,102320," eternity, I finally find a stack overflow answer that resolve this for",0
838,102282, please ask your question on stack overflow we have a great community,0
839,102334, please ask your question on stack overflow we have a great community,0
840,102334, this be a question for stack overflow it concern a feature that,0
841,102356, please ask your question on stack overflow we have a great community,0
842,102381, please ask your question on stack overflow we have a great community,0
843,102307, please ask your question on stack overflow we have a great community,0
844,102252, please ask your question on stack overflow we have a great community,0
845,102314, please ask your question on stack overflow we have a great community,0
846,102399, please ask your question on stack overflow we have a great community,0
847,102320," eternity, I finally find a stack overflow answer that resolve this for",0
848,102799, I've also post on the stack overflow but no viable solution yet.,0
849,102883, please ask your question on stack overflow we have a great community,0
850,102813, maybe answer the question on SO f you like. ' ),0
851,102984, please ask your question on stack overflow we have a great community,0
852,103101, please ask your question on stack overflow we have a great community,0
853,101907, please ask your question on stack overflow we have a great community,0
854,103172, please ask your question on stack overflow we have a great community,0
855,103252, please ask your question on stack overflow we have a great community,0
856,98365," ( 119818, ' see your stack overflow question: SO-url Link to two",0
857,94417, try to get help from stack overflow community. SO-url,0
858,103379, please ask your question on stack overflow we have a great community,0
859,103272, please ask your question on stack overflow we have a great community,0
860,103379, please ask your question on stack overflow we have a great community,0
861,102618, please ask your question on stack overflow we have a great community,0
862,102799, I've also post on the stack overflow but no viable solution yet.,0
863,103410, please ask your question on stack overflow we have a great community,0
864,103402, please ask your question on stack overflow we have a great community,0
865,102333, please ask your question on stack overflow we have a great community,0
866,103579, please ask your question on stack overflow we have a great community,0
867,103413, please ask your question on stack overflow we have a great community,0
868,103517, please ask your question on stack overflow we have a great community,0
869,98698," end up dig post in stack overflow etc, etc... ' )",0
870,16222," "" here be a great stack overflow that illustrate this: SO-url Spot",0
871,16222, this out. image from the stack overflow question: P.S. let I elaborate,0
872,93750, android device. check this on stack overflow how log cat do filter,-1
873,103634, please ask your question on stack overflow we have a great community,0
874,103635, please ask your question on stack overflow we have a great community,0
875,103674, please ask your question on stack overflow we have a great community,0
876,103692, ask on a site like stack overflow Here's a stack overflow post,0
877,103692, like stack overflow Here's a stack overflow post talk about main vs,0
878,103692, please ask your question on stack overflow we have a great community,0
879,103554, search for select text on stack overflow or search in chrome for,-1
880,103686, please ask your question on stack overflow we have a great community,0
881,103830, please ask your question on stack overflow we have a great community,0
882,103283, please ask your question on stack overflow we have a great community,0
883,102866, please ask your question on stack overflow we have a great community,0
884,102803, please ask your question on stack overflow we have a great community,0
885,103849, please ask your question on stack overflow we have a great community,0
886,104057, I suggest to go to stack overflow ' ),0
887,104069, please ask your question on stack overflow we have a great community,0
888,103905, please ask your question on stack overflow we have a great community,0
889,103855, please ask your question on stack overflow we have a great community,0
890,104321, please ask your question on stack overflow we have a great community,0
891,103702, please ask your question on stack overflow we have a great community,0
892,104437, please ask your question on stack overflow we have a great community,0
893,91546, another look I would al so question why provider be expose and,-1
894,104388, access to everything. I suggest stack overflow for this. ' ),0
895,104388, please ask your question on stack overflow we have a great community,0
896,104430, please ask your question on stack overflow we have a great community,0
897,104186, please ask your question on stack overflow we have a great community,0
898,104034, please ask your question on stack overflow we have a great community,0
899,103897, please ask your question on stack overflow we have a great community,0
900,103759, please ask your question on stack overflow we have a great community,0
901,104546, please ask your question on stack overflow we have a great community,0
902,104599, please ask your question on stack overflow we have a great community,0
903,104864, please ask your question on stack overflow we have a great community,0
904,104892, please ask your question on stack overflow we have a great community,0
905,104929, please ask your question on stack overflow we have a great community,0
906,104928, please ask your question on stack overflow we have a great community,0
907,104482, please ask your question on stack overflow we have a great community,0
908,105130, please ask your question on stack overflow we have a great community,0
909,105259, please ask your question on stack overflow we have a great community,0
910,105241, please ask your question on stack overflow we have a great community,0
911,105271, please ask your question on stack overflow we have a great community,0
912,105209, please ask your question on stack overflow we have a great community,0
913,105208, please ask your question on stack overflow we have a great community,0
914,104900, please ask your question on stack overflow we have a great community,0
915,105427, please ask your question on stack overflow we have a great community,0
916,105560, please ask your question on stack overflow we have a great community,0
917,105561, please ask your question on stack overflow we have a great community,0
918,97151," "" i've discover from this stack overflow link how to disable the",0
919,105634, please ask your question on stack overflow we have a great community,0
920,105071, please ask your question on stack overflow we have a great community,0
921,105785, please ask your question on stack overflow we have a great community,0
922,105775, please ask your question on stack overflow we have a great community,0
923,105972, please ask your question on stack overflow we have a great community,0
924,106005, please ask your question on stack overflow we have a great community,0
925,104371, format with space ( maybe stack overflow ) and then I paste,-1
926,104427, please ask your question on stack overflow we have a great community,0
927,105673, please ask your question on stack overflow we have a great community,0
928,105789, please ask your question on stack overflow we have a great community,0
929,106159, please ask your question on stack overflow we have a great community,0
930,105651, etc. you should ask in stack overflow ' ),0
931,106259, please ask your question on stack overflow we have a great community,0
932,106273, please ask your question on stack overflow we have a great community,0
933,106181, please ask your question on stack overflow we have a great community,0
934,103962, please ask your question on stack overflow we have a great community,0
935,106219, please ask your question on stack overflow we have a great community,0
936,106364, ' thank for ask on stack overflow because this be not a,0
937,106493, please ask your question on stack overflow we have a great community,0
938,106538, please ask your question on stack overflow we have a great community,0
939,106558, try ask for help on stack overflow but all the python quick,-1
940,106618, my vscode version 1.49.0. see stack overflow question with additional info vscode,0
941,98161, how site like GitHub and stack overflow create simple yet distinctive icon,0
942,106760, please ask your question on stack overflow we have a great community,0
943,106772, please ask your question on stack overflow we have a great community,0
944,106799, please ask your question on stack overflow we have a great community,0
945,106710, and please ask question on stack overflow ' ),0
946,106709, reach out for help on stack overflow e.g. SO-url Issues relate to,0
947,106859, please ask your question on stack overflow we have a great community,0
948,106860, developer need to search on SO nd copy and paste this,0
949,106945, please ask your question on stack overflow we have a great community,0
950,106969, please ask your question on stack overflow we have a great community,0
951,106986, please ask your question on stack overflow we have a great community,0
952,107052, have already comment on your SO nswer to the same effect.,-1
953,107134, please ask your question on stack overflow we have a great community,0
954,107115, please ask your question on stack overflow we have a great community,0
955,107142, please ask your question on stack overflow we have a great community,0
956,107197, please ask your question on stack overflow we have a great community,0
957,107519, please ask your question on stack overflow we have a great community,0
958,107562, please ask your question on stack overflow we have a great community,0
959,107301, post an answer over on stack overflow ' ),0
960,107612, please ask your question on stack overflow we have a great community,0
961,107666, please ask your question on stack overflow we have a great community,0
962,107771, please ask your question on stack overflow we have a great community,0
963,107870, please ask your question on stack overflow we have a great community,0
964,107870, please ask your question on stack overflow we have a great community,0
965,108107, please ask your question on stack overflow we have a great community,0
966,108107," ask this question yesterday be stack overflow SO-url so, do you mean",0
967,102038,"  ( 134902, ' related stack overflow question: how to I limit",0
968,108190, please ask your question on stack overflow we have a great community,0
969,108062, please ask your question on stack overflow we have a great community,0
970,106436," like case 2 in the SO ink above covers, but I",-1
971,102221, please ask your question on stack overflow we have a great community,0
972,102221, have previously be ask on SO see link above. there be,0
973,107897, may have more luck with stack overflow and similar. ' ),0
974,108534, please ask your question on stack overflow we have a great community,0
975,108557, please ask your question on stack overflow we have a great community,0
976,108600, please ask your question on stack overflow we have a great community,0
977,108623, please ask your question on stack overflow we have a great community,0
978,108664, please ask your question on stack overflow we have a great community,0
979,108613, please ask your question on stack overflow we have a great community,0
980,108685, please ask your question on stack overflow we have a great community,0
981,108685, by ask a question on stack overflow ' ),0
982,108708, please ask your question on stack overflow we have a great community,0
983,108678, please ask your question on stack overflow we have a great community,0
984,102252, please ask your question on stack overflow we have a great community,0
985,108877, please ask your question on stack overflow we have a great community,0
986,108882, please ask your question on stack overflow we have a great community,0
987,108720, it or to ask on stack overflow ' ),0
988,108808, please ask your question on stack overflow we have a great community,0
989,108318, please ask your question on stack overflow we have a great community,0
990,108933," 137727, ' please ask on stack overflow on how to remove a",0
991,108933, please ask your question on stack overflow we have a great community,0
992,108933, I ask the question in stack overflow but I still think it,0
993,109031, it should be somewhere else? stack overflow slack? can you send I,0
994,109058, please ask your question on stack overflow we have a great community,0
995,109183, please ask your question on stack overflow we have a great community,0
996,109183," "" my question "" on stack overflow I have not pose a",0
997,109202, please ask your question on stack overflow we have a great community,0
998,109218, please ask your question on stack overflow we have a great community,0
999,109280, please ask your question on stack overflow we have a great community,0
1000,109361, issue - no answer on stack overflow ( #108933 ) ' ),0
1001,109358, please ask your question on stack overflow we have a great community,0
1002,109555, please ask your question on stack overflow we have a great community,0
1003,109580, please ask your question on stack overflow we have a great community,0
1004,109400, please ask your question on stack overflow we have a great community,0
1005,109656, please ask your question on stack overflow we have a great community,0
1006,108435, please ask your question on stack overflow we have a great community,0
1007,109618, please ask your question on stack overflow we have a great community,0
1008,109734, please ask your question on stack overflow we have a great community,0
1009,109738, please ask your question on stack overflow we have a great community,0
1010,104278," ( 140732, ' @lostmsu this stack overflow post be work for I",0
1011,109827, please ask your question on stack overflow we have a great community,0
1012,89292, have see a few recent SO uestion on this - they,-1
1013,89292, have see a few recent so question on this - they be,0
1014,70433, please ask your question on stack overflow we have a great community,0
1015,70433," and "" go ask on SO feel like an insult after",-1
1016,108196, please ask your question on stack overflow we have a great community,0
1017,107865, please ask your question on stack overflow we have a great community,0
1018,109759, please ask your question on stack overflow we have a great community,0
1019,11723, browser would improve my productivity SO UCH. the use - case,-1
1020,109999, please ask your question on stack overflow we have a great community,0
1021,101942, please ask your question on stack overflow we have a great community,0
1022,109946, please ask your question on stack overflow we have a great community,0
1023,34079, please ask your question on stack overflow we have a great community,0
1024,110051, please ask your question on stack overflow we have a great community,0
1025,107509, please ask your question on stack overflow we have a great community,0
1026,110054, please ask your question on stack overflow we have a great community,0
1027,110156, please ask your question on stack overflow we have a great community,0
1028,16204, ( hack ) on the stack overflow question open by the op,0
1029,110296, please ask your question on stack overflow we have a great community,0
1030,110358, please ask your question on stack overflow we have a great community,0
1031,110371, please ask your question on stack overflow we have a great community,0
1032,110378, please ask your question on stack overflow we have a great community,0
1033,110485, please ask your question on stack overflow we have a great community,0
1034,110515, please ask your question on stack overflow we have a great community,0
1035,110549, please ask your question on stack overflow we have a great community,0
1036,110627, please ask your question on stack overflow we have a great community,0
1037,110626, please ask your question on stack overflow we have a great community,0
1038,110624," "" I've ask it in stack overflow - SO-url but usually I",0
1039,110624, have raise the question on SO day back still I don't,0
1040,110624, to any question raise on SO n VSCode category. you have,0
1041,110624," provide a response on the SO or this question. "" )",0
1042,110684, galenai your screenshot copy from stack overflow do you know where the,-1
1043,110689, create a new question on stack overflow ' ),0
1044,110752, ' Нужно сдвинуть рамку вниз stack overflow issue ' ),-1
1045,110752, ' нужно сдвинуть рамку вниз stack overflow issue ' ),-1
1046,110814, please ask your question on stack overflow we have a great community,0
1047,110804, please ask your question on stack overflow we have a great community,0
1048,106969, please ask your question on stack overflow we have a great community,0
1049,110915, thank to riov8's answer in stack overflow I get the quick answer:,0
1050,110832," ( 151200, ' from this stack overflow post, I find that this",0
1051,111057, please ask your question on stack overflow we have a great community,0
1052,111031, please ask your question on stack overflow we have a great community,0
1053,111145, please ask your question on stack overflow we have a great community,0
1054,111173, please ask your question on stack overflow we have a great community,0
1055,111179, please ask your question on stack overflow we have a great community,0
1056,111193, please ask your question on stack overflow we have a great community,0
1057,111268, please ask your question on stack overflow we have a great community,0
1058,111285, please ask your question on stack overflow we have a great community,0
1059,111338, please ask your question on stack overflow we have a great community,0
1060,111416, or even well ask on stack overflow ' ),0
1061,111500, please ask your question on stack overflow we have a great community,0
1062,111224, please ask your question on stack overflow we have a great community,0
1063,111561, please ask your question on stack overflow we have a great community,0
1064,111629, please ask your question on stack overflow we have a great community,0
1065,110380," question or help, please use stack overflow this be for track issues.",0
1066,111745, please ask your question on stack overflow we have a great community,0
1067,111697, please ask your question on stack overflow we have a great community,0
1068,111656, also have a community on stack overflow and on Slack who might,0
1069,111908, please ask your question on stack overflow we have a great community,0
1070,111943, please ask your question on stack overflow we have a great community,0
1071,111970, please ask your question on stack overflow we have a great community,0
1072,111974," reply and for provide the stack overflow link, that be really helpful.",0
1073,111962, please ask your question on stack overflow we have a great community,0
1074,111960, please ask your question on stack overflow we have a great community,0
1075,112038, please ask your question on stack overflow we have a great community,0
1076,112079, please ask your question on stack overflow we have a great community,0
1077,112130, please ask your question on stack overflow we have a great community,0
1078,112128, please ask your question on stack overflow we have a great community,0
1079,111926, please ask your question on stack overflow we have a great community,0
1080,112199, or post your question on stack overflow ' ),0
1081,112173, please ask your question on stack overflow we have a great community,0
1082,110971," just curious, @alexet do this stack overflow answer fix your case, as",0
1083,112208, please ask your question on stack overflow we have a great community,0
1084,112208, ask for help over on stack overflow if you have have trouble,0
1085,112271, please ask your question on stack overflow we have a great community,0
1086,112358, please ask your question on stack overflow we have a great community,0
1087,112386, please ask your question on stack overflow we have a great community,0
1088,112371, please ask your question on stack overflow we have a great community,0
1089,112625, please ask your question on stack overflow we have a great community,0
1090,112628, search for a solution on stack overflow ' ),0
1091,112699, sound like a question for stack overflow to I ' ),0
1092,112699, sound like a question for stack overflow to I question about this,0
1093,112699, be ask age ago in stack overflow if it be a question,-1
1094,112165, I ask about it on stack overflow too if that be helpful.,0
1095,112165, I ask about it on stack overflow too if that be helpful.,0
1096,112165, I ask about it on stack overflow too if that be helpful.,0
1097,112662, have some success ask around stack overflow ' ),0
1098,112528, be what I find on stack overflow ' ),0
1099,112817," ( 156243, ' see your SO uestion, do that answer fix",0
1100,112817," ( 156243, ' see your so question do that answer fix your",0
1101,112584, please ask your question on stack overflow we have a great community,0
1102,112849, please ask your question on stack overflow we have a great community,0
1103,113225, please ask your question on stack overflow we have a great community,0
1104,113356, please ask your question on stack overflow we have a great community,0
1105,113383, please ask your question on stack overflow we have a great community,0
1106,108951, can't post my question to stack overflow because Stack Overflow mark my,0
1107,108951," question to Stack Overflow, because stack overflow mark my question as invalid.",0
1108,113462, please ask your question on stack overflow we have a great community,0
1109,113354, please ask your question on stack overflow we have a great community,0
1110,113354, also post this question on stack overflow create a github ticket as,0
1111,113589, please ask your question on stack overflow we have a great community,0
